"m00","m10","m01","m11"
-0.06643146889562107,0.04944418322054156,-0.05603117765350643,0.013372090128390407
-0.06703498201173005,0.046492460722535316,-0.05667693463263107,0.009524999600501002
-0.06743628343197411,0.04351396449725796,-0.057040555223754286,0.005652070929929887
-0.06763457835471591,0.040523454534622916,-0.05712315529116419,0.001775820240719978
-0.0676302368281927,0.037535586331533574,-0.05692770242209911,-0.00208189003095839
-0.06742475609229884,0.03456481714268683,-0.05645887555805716,-0.005899985140697453
-0.06702071642947795,0.031625319687932626,-0.05572292160586074,-0.009658289830997337
-0.06642173164246605,0.028730903409153845,-0.05472751165895423,-0.013337620048102418
-0.06563239516028818,0.025894943246984266,-0.05348159880539075,-0.01691985688798932
-0.064658222650293,0.02313031581820639,-0.051995278879697245,-0.02038800517545412
-0.06350559188669919,0.020449342817268863,-0.05027965492508925,-0.02372623913063729
-0.062181680496600465,0.017863741438368587,-0.04834670555215181,-0.026919937621743967
-0.06069440207196862,0.015384581618470157,-0.046209156774501714,-0.029955711586618344
-0.05905234099771526,0.01302224993852944,-0.04388035621508777,-0.03282142639212339
-0.057264686193998535,0.01078642009680704,-0.04137414771049786,-0.03550622227839807
-0.055341163792973005,0.008686029996512561,-0.03870474313449796,-0.03800053675164005
-0.05329196854361709,0.0067292656939268065,-0.0358865864304667,-0.040296134090191796
-0.051127693423979305,0.004923552775178551,-0.03293420187958872,-0.04238614946803214
-0.04885925646802725,0.003275556247860783,-0.029862013571511047,-0.044265159424413274
-0.049346234076003685,0.07526551520090641,-0.031381729372045634,0.047747249962903436
-0.05179617253917333,0.07354092770806178,-0.03460014833136979,0.04574357308321858
-0.05413478442643921,0.07165119306679718,-0.03768152797470198,0.04348118786544084
-0.056348826644072154,0.06960407735463961,-0.04060174853092342,0.04097293248881507
-0.05842578856693614,0.06740857006600448,-0.04333841001269545,0.038234106331476406
-0.060354013994787,0.06507478766686352,-0.045871089552117224,0.035282167380034125
-0.0621228067283448,0.06261386503816271,-0.04818153958918963,0.03213640978509382
-0.06372251899137528,0.06003783788744298,-0.050253828303518815,0.028817632894074723
-0.06514462248893307,0.057359519087644764,-0.052074425653324916,0.025347811706683484
-0.06638176237701164,0.05459237168972854,-0.05363223984686021,0.02174977707738468
-0.06742779481624459,0.05175038107836617,-0.05491861003576219,0.018046912274097188
-0.06827780908971272,0.048847928422411646,-0.055927261533434455,0.01426287080957413
-0.06892813548580247,0.04589966723657828,-0.056654229995708766,0.010421318881695731
-0.06937634028866536,0.042920404535633505,-0.05709776082580602,0.006545704348670276
-0.06962120929114325,0.03992498774234575,-0.05725818966211168,0.00265905296089215
-0.06966272125903647,0.036928198215280456,-0.05713780924254304,-0.001216208414977535
-0.06950201274288764,0.03394465199965965,-0.056740727278864755,-0.005058402616000831
-0.06914133556492495,0.030988708177544642,-0.05607271926715106,-0.008846728656845212
-0.06858400821425092,0.02807438500400224,-0.05514107944444933,-0.012561365867347513
-0.06783436227135813,0.025215283863744515,-0.05395447240703403,-0.0161835579588377
-0.06689768486044223,0.022424520966005588,-0.05252278724323144,-0.019695679427048658
-0.06578015799987393,0.01971466661289161,-0.050856995410323,-0.023081286763224206
-0.06448879559101711,0.017097691825481248,-0.048969012992511975,-0.02632515696457417
-0.0630313786548382,0.014584922091994345,-0.0468715673950281,-0.02941331584909086
-0.06141638929374435,0.012186998013018086,-0.04457806792029835,-0.03233305873195896
-0.059652943719691535,0.009913842663071508,-0.04210247897644929,-0.03507296617074518
-0.05775072454199055,0.0077746355720270345,-0.03945919378348708,-0.03762291781893468
-0.05571991233718138,0.0057777933675788205,-0.03666290520055645,-0.039974108079794346
-0.05357111630777806,0.003930957335366632,-0.033728468400482714,-0.042119068456029446
-0.05131530353966921,0.0022409884913758785,-0.030670747036660936,-0.044051703671766265
-0.0489637259235848,0.0007139713032891603,-0.027504429273029696,-0.045767352597442995
-0.053217699487364885,0.07257978408078913,-0.03383761978737708,0.04603942120102117
-0.05557402245945511,0.07072934020295982,-0.03694676366987287,0.04387005125703787
-0.057810528290911066,0.06871980188794374,-0.039905516295736465,0.04144949960939038
-0.05991439848229881,0.06655961766009998,-0.042690462847538406,0.038791849174334266
-0.06187361002764087,0.06425841944958673,-0.04528003474393473,0.03591355068749637
-0.06367705215603651,0.061826919896495074,-0.04765475078627432,0.03283310706024034
-0.0653146260816116,0.059276798417622706,-0.04979739820002695,0.02957074100471479
-0.06677732715034412,0.05662057915158595,-0.05169315555254784,0.026148057170606153
-0.06805730932897194,0.053871503748196214,-0.05332966142712764,0.02258770854932299
-0.06914793245469363,0.05104340173056988,-0.05469703410753048,0.018913075205968792
-0.07004379304654472,0.048150560860598476,-0.05578784840047858,0.015147961636283644
-0.07074073976979522,0.045207599605315126,-0.05659707614782013,0.011316317328427791
-0.0712358748477454,0.042229343455160814,-0.05712199703147844,0.007441983524323611
-0.0715275428391505,0.039230706503255476,-0.05736208602537311,0.003548467776203648
-0.07161530825494947,0.036226579371178055,-0.057318883382573564,-0.0003412532874824978
-0.07149992348657491,0.03323172427147242,-0.056995852430387704,-0.00420490352794997
-0.07118328847167177,0.030260677736118534,-0.05639822974615806,-0.008021050471077401
-0.07066840344271587,0.02732766131728185,-0.05553287155030125,-0.011769223904672534
-0.06995931599971833,0.0244465003822022,-0.05440809941709111,-0.015430012072984103
-0.06906106362836574,0.02163055097795147,-0.0530335476965763,-0.01898513786211522
-0.06797961265638755,0.018892634631765794,-0.05142001437205303,-0.022417517477827015
-0.06672179450869231,0.01624498087673835,-0.049579316451555826,-0.025711304148338266
-0.06529523998917401,0.01369917724884664,-0.047524150399116734,-0.028851919373109755
-0.06370831218543377,0.011266126487945623,-0.04526795752967697,-0.031826074222192025
-0.06197003846145946,0.008956010693118424,-0.042824793680508365,-0.03462178321076066
-0.06009004186935048,0.006778262233977622,-0.04020920176944336,-0.037228373386984356
-0.05807847216820976,0.004741541311552197,-0.03743608494909094,-0.039636491556867166
-0.055945936474711286,0.0028537202086355734,-0.03452057679186791,-0.04183811315626984
-0.05370342936581589,0.0011218744959876554,-0.03147790298305022,-0.043826557382890895
-0.051362261975235385,-0.0004477181861118119,-0.02832322580800347,-0.0455965152177302
-0.04893398920980736,-0.0018495705869955045,-0.025071457245720175,-0.04714410063825407
-0.05694329888354706,0.0696951168174581,-0.03620076363889932,0.04420540158578747
-0.0591995478470772,0.06772388849269138,-0.03919211049729685,0.041876284669729286
-0.061327817515696686,0.06560005450876322,-0.04202012637040273,0.03930420115603021
-0.0633157491188795,0.06333272268005159,-0.04466216557286691,0.03650444009765634
-0.06515184022403787,0.06093214097200017,-0.04709755004731426,0.033494558497401655
-0.0668255559434598,0.058409588836220855,-0.04930779366096637,0.030294053476195414
-0.06832742258475012,0.05577725821289568,-0.05127676560377583,0.026924020878676114
-0.0696491032972249,0.05304812734391738,-0.05299079545535623,0.023406811439958947
-0.07078345581474016,0.05023583036153289,-0.05443872430585701,0.019765694052881914
-0.07172457285592922,0.04735452535524576,-0.05561190759965767,0.01602453391004461
-0.07246780610878452,0.0444187633024124,-0.05650417615049484,0.01220749148854505
-0.07300977499929114,0.04144335990003706,-0.057111762110498544,0.008338746608072241
-0.0733483616282715,0.03844327197865507,-0.05743319664388739,0.004442250207397668
-0.07348269336652752,0.0354334798312384,-0.057469185734335966,0.0005415051002124348
-0.07341311463674068,0.032428876464031406,-0.05722247002786928,-0.003340624184314945
-0.07314114939372926,0.029444164481342783,-0.056697673948453486,-0.007182073292630587
-0.07266945575464005,0.02649376105829409,-0.05590114858591113,-0.010961713184351003
-0.07200177413876542,0.02359171123686833,-0.05484081209257421,-0.014659460527848271
-0.0711428701628373,0.020751609602104707,-0.05352599057109012,-0.018256365688057778
-0.0700984734103381,0.01798653025545249,-0.05196726171819846,-0.021734680822149178
-0.06887521305924128,0.015308964899210404,-0.05017630281564263,-0.025077910671423006
-0.06748055121653307,0.012730768777176226,-0.048165744032610605,-0.02827084863595223
-0.06592271467313149,0.01026311417958732,-0.04594902741283948,-0.03129960067611675
-0.06421062566063467,0.007916451214294353,-0.04354027133927409,-0.034151599538054016
-0.0623538320612324,0.005700475570432225,-0.040954139657956364,-0.03681561178831209
-0.060362437391047796,0.0036241030592494717,-0.038205713935294934,-0.03928174021948363
-0.05824703073919638,0.001695450815923278,-0.03531036640799923,-0.04154142442653911
-0.05601861668911443,-7.817479904233175e-5,-0.03228362988168865,-0.04358744287271558
-0.053688545056837275,-0.0016902833234038342,-0.029141058821542918,-0.04541392076231101
-0.05126844002087041,-0.003135197699172492,-0.025898072586129122,-0.04701634988485917
-0.04877012783296201,-0.004408042932865071,-0.022569766096795958,-0.04839162997616075
-0.06051282065557782,0.06661942008339145,-0.038464683713568884,0.04225021803748863
-0.06266281138896763,0.06453281031150462,-0.04133003447405811,0.039767738096926734
-0.06467701145552285,0.062300501939988116,-0.04401956219946862,0.037051172619300424
-0.06654355568815962,0.05993223710935055,-0.04651145240678624,0.034116974888062784
-0.06825149375504029,0.05743885173136056,-0.04878597423972807,0.030983760050644685
-0.0697908955270388,0.05483216115295867,-0.050825687300577634,0.027671965997287173
-0.07115293837197512,0.05212483642044461,-0.052615586957208825,0.024203503882876235
-0.07232997609322633,0.049330274306536456,-0.054143191271164605,0.020601409266143907
-0.07331558976822944,0.04646246405570479,-0.05539857442525413,0.01688950316293821
-0.07410462118849061,0.0435358535175062,-0.05637435271859005,0.013092070480524706
-0.07469318995166652,0.040565217001533434,-0.05706562988124059,0.009233561455171834
-0.07507869551037281,0.03756552682597402,-0.057469908703021766,0.005338319962882084
-0.07525980564796733,0.0345518301658221,-0.0575869758564286,0.0014303409914299444
-0.07523643293911589,0.031539132453964884,-0.057418766399834044,-0.002466941803616009
-0.07500970077420702,0.028542288260603933,-0.056969213860304346,-0.006330838662464662
-0.07458190049438561,0.025575900283012938,-0.05624409108323429,-0.010139557493636153
-0.07395644111058737,0.022654226822971458,-0.05525084626302986,-0.013872330603722933
-0.07313779297669384,0.019791097915798764,-0.05399843778083996,-0.017509516588683778
-0.07213142666393056,0.01699984010251961,-0.052497170705480094,-0.021032679873762755
-0.07094374814918875,0.014293209703749648,-0.050758537087651726,-0.024424650532813032
-0.06958203129056645,0.011683334357981863,-0.048795061500924775,-0.027669567055011536
-0.06805434842401539,0.009181662525301832,-0.04662015265723197,-0.030752904692536956
-0.0663694997784116,0.006798920627746791,-0.044247961336302634,-0.033661491949279226
-0.06453694227413481,0.004545077498132479,-0.04169324429157658,-0.0363835176934281
-0.0625667181414946,0.002429315840446171,-0.038971233185287765,-0.03890853133297137
-0.06046938366760697,0.0004600104699450688,-0.036097506894896145,-0.04122743853248166
-0.058255938247637536,-0.0013552867925446643,-0.033087864606976845,-0.04333249513936936
-0.05593775376898661,-0.003009855535029419,-0.029958195786011454,-0.04521730243797265
-0.053526504177711764,-0.00449780819369703,-0.02672434104337677,-0.04687680774160502
-0.05103409483604162,-0.005814083853265089,-0.023401934547449602,-0.04830731600501883
-0.0484725909257042,-0.006954433139453554,-0.02000621278780633,-0.049506521219964336
-0.0639164809923826,0.06336112414953021,-0.04062317476382962,0.0401792295783249
-0.06595432052047666,0.06116485218287239,-0.04335467569914089,0.03755019091822372
-0.06784893020259171,0.058830188025847586,-0.04589834346830757,0.03469658939381968
-0.06958897099667909,0.05636748144256541,-0.04823325458263107,0.03163599742173982
-0.07116407468576179,0.053788126590647384,-0.05034067946782183,0.028388037271242273
-0.07256494311708002,0.05110444232730925,-0.05220427126414714,0.02497403158303422
-0.0737834289008993,0.04832954407451515,-0.05381019264405587,0.02141664676529816
-0.0748125974523495,0.04547721041618384,-0.05514718436314663,0.017739540061515836
-0.07564677078626643,0.042561747365463656,-0.056206580902857635,0.013967019318797277
-0.07628155390531986,0.03959785293140902,-0.0569822796552548,0.010123722595835627
-0.0767138449527479,0.03660048426050363,-0.057470670687064546,0.006234322871664378
-0.07694183053571399,0.03358472925402393,-0.05767053427047538,0.002323261353736472
-0.07696496777162232,0.030565684188170038,-0.05758291317096672,-0.0015854886897728212
-0.07678395467863675,0.02755833850688978,-0.057210966217759826,-0.005468626991437483
-0.07640069053570814,0.024577467629003893,-0.05655980903742888,-0.009303700751891325
-0.07581822778990802,0.021637534319765166,-0.055636347073833546,-0.013069249872343463
-0.07504071700209645,0.01875259892659958,-0.05444910521098224,-0.01674492492916607
-0.07407334620781487,0.015936238571001595,-0.05300805750453323,-0.020311580281619095
-0.07292227593832913,0.013201475222856746,-0.051324459744000045,-0.02375134494589796
-0.07159457100559823,0.010560712457759597,-0.04941068683512938,-0.02704767397410013
-0.07009813001070954,0.008025680609375602,-0.047280076314337394,-0.030185383078590977
-0.06844161339286241,0.005607389974652498,-0.04494677868394664,-0.03315066917496954
-0.06663437069808369,0.0033160917070494283,-0.04242561467338049,-0.035931119412789154
-0.06468636761476662,0.0011612460404690926,-0.03973193895933778,-0.038515711155795114
-0.0626081131962891,-0.0008485024754029313,-0.036881509271316434,-0.04089480529774884
-0.06041058756670597,-0.0027053429760819283,-0.03389035909720584,-0.043060135302145024
-0.05810517027865961,-0.004402309654117177,-0.03077467126897622,-0.04500479449502658
-0.05570356935396201,-0.005933286466208718,-0.027550648358053688,-0.046723224520264534
-0.053217750871213214,-0.007293004884369921,-0.02423437370399577,-0.048211208649246905
-0.05065986874460072,-0.008477034007647393,-0.020841653432824292,-0.04946587512980959
-0.04804219401600471,-0.00948176172820562,-0.01738782384017966,-0.05048571853026139
-0.06714495069755826,0.059929159778542365,-0.042670320515742516,0.03799811264370894
-0.06906505344385823,0.057629245445911824,-0.04526048477167822,0.0352297212762912
-0.07083487974808639,0.05519862465555658,-0.047651320568057175,0.03224690522854092
-0.072443647772758,0.05264822642719581,-0.0498228527603199,0.029068307885478428
-0.07388159983430935,0.04998997193370598,-0.05175740439262936,0.025714504854909233
-0.0751400952419543,0.047236649777459706,-0.05343976694885626,0.022207645084137598
-0.07621168417981779,0.04440178380761498,-0.054857308333166564,0.018571088107589354
-0.07709016268200385,0.04149949665315596,-0.056000022856022874,0.014829048010641877
-0.07777060926370612,0.038544371884122255,-0.0568605290490789,0.011006252845542895
-0.07824940418514695,0.03555131738283429,-0.057434022124172375,0.007127626291203181
-0.07852423263711523,0.032535432136180334,-0.05771818837927189,0.0032179964425100055
-0.07859407335170383,0.029511878273630707,-0.05771308891212201,-0.0006981651532907293
-0.07845917426837426,0.026495759794748726,-0.057421019723044704,-0.004596972656683622
-0.07812101693555716,0.023502009069519374,-0.05684635475396823,-0.008455323052795708
-0.0775822713149873,0.02054528186698544,-0.05599537770940792,-0.012251062044249673
-0.07684674259310598,0.017639861378950312,-0.05487610770433941,-0.015963120345582782
-0.07591931150430717,0.014799571460047227,-0.053498122946262,-0.01957162257930229
-0.07480586954574454,0.012037699103994597,-0.05187238582715232,-0.023057971344845888
-0.07351325032313358,0.009366926017230055,-0.0500110720058809,-0.026404909232472323
-0.07204915811934828,0.0067992690329868885,-0.047927405324487735,-0.029596561621085097
-0.0704220946289427,0.004346029028074521,-0.045635499724969206,-0.03261846306531317
-0.06864128465670802,0.0020177479578483023,-0.043150208714499975,-0.03545756997746703
-0.06671660143935994,-0.00017582639051618625,-0.04048698234960688,-0.03810226217553218
-0.06465849211805055,-0.002225768311871857,-0.0376617311441451,-0.04054233573107485
-0.06247790376463883,-0.00412399510494466,-0.03469069570403497,-0.042768989443767905
-0.06018621024436333,-0.005863281265057117,-0.03159032018091936,-0.04477480723401898
-0.05779514007678024,-0.007437266090929755,-0.028377126696148502,-0.04655373883721745
-0.0553167053272364,-0.008840454671598476,-0.025067586517968626,-0.048101081491836416
-0.05276313140868954,-0.010068211955583358,-0.021677981630803575,-0.04941346598509963
-0.0501467874742477,-0.011116749201045065,-0.018224246794824744,-0.05048885172920063
-0.04748011679187173,-0.011983101467127394,-0.01472177607601981,-0.05132653799528503
-0.07018938076007457,0.056332933746247364,-0.04460050988509945,0.03571284552355604
-0.07198648385641872,0.05393568095296111,-0.04704223800147437,0.032812689417132106
-0.07362667581188061,0.05141576569190917,-0.04927368871033173,0.029708834537484255
-0.07509976154580404,0.04878466628273654,-0.05127588996173288,0.026420944137814418
-0.07639662065317739,0.04605479823847055,-0.05303226586961026,0.022970490768158484
-0.07750929358871309,0.04323938485396222,-0.0545287879469119,0.019380388973699574
-0.07843104852982692,0.040352321337642556,-0.05575406395322123,0.015674627388236804
-0.07915642913423707,0.03740803565441044,-0.05669936917876611,0.01187791056992361
-0.07968128390694382,0.034421348958640755,-0.05735862643750376,0.008015318998272309
-0.08000277828717303,0.03140733814447035,-0.05772834193063923,0.004111993658342776
-0.08011939085799585,0.028381202653889343,-0.05780750452907378,0.00019284970878506534
-0.08003089527566419,0.02535813728624491,-0.05759745598864907,-0.003717678038163923
-0.0797383296221058,0.02235321236543511,-0.05710173925134655,-0.0075958566410735924
-0.07924395491520274,0.01938126225890221,-0.05632593138313713,-0.011418843661386353
-0.07855120448128694,0.01645678291546406,-0.05527746694327396,-0.015164844027103877
-0.07766462581642777,0.013593838804233815,-0.053965456738019224,-0.01881323701553743
-0.07658981645079027,0.010805979396832114,-0.05240050604515434,-0.02234467577235656
-0.07533335519495936,0.008106165140480985,-0.050594535545822765,-0.02574116211135247
-0.07390272999866508,0.005506702718481222,-0.04856060739561988,-0.028986099498223457
-0.07230626349878604,0.0030191892844085226,-0.046312758127243885,-0.03206432714990116
-0.07055303718079749,0.0006544652832999508,-0.043865839402941614,-0.03496213811205527
-0.06865281493052529,-0.0015774245658530899,-0.04123536702230297,-0.0376672840452813
-0.06661596661352297,-0.0036672625601648643,-0.03843737802142904,-0.04016896928610484
-0.06445339218881256,-0.005606681987979862,-0.03548829514172208,-0.04245783658217955
-0.06217644674157205,-0.0073881841505573885,-0.03240479735114855,-0.04452594676255614
-0.05979686670324976,-0.009005148707636712,-0.029203694392833948,-0.04636675453152307
-0.05732669741325593,-0.010451837498343948,-0.025901802391516588,-0.047975082617166306
-0.05477822205624014,-0.011723391805228033,-0.02251581616566351,-0.04934709674250627
-0.0521638918705092,-0.01281582275766214,-0.019062171716778837,-0.05048028444537717
-0.049496257345101484,-0.013725994157599808,-0.015556888763112503,-0.05137344189543816
-0.04678789986792819,-0.014451596357863016,-0.012015376946933705,-0.05202667498732595
-0.073041426608727,0.052582303058193613,-0.046408452357005636,0.033329691976189624
-0.07471060432044228,0.05009428250753242,-0.04869505172677429,0.03030572025706044
-0.07621666627499483,0.047491979688353225,-0.05076100109682329,0.027089333995994787
-0.07755003209256768,0.044787390758967136,-0.05258838351290756,0.023701162418767113
-0.07870224364509223,0.041993391542487414,-0.05416176959207237,0.02016351616287875
-0.07966604434934187,0.03912360378210537,-0.0554683493274538,0.016500012564195976
-0.08043543882748405,0.03619225595972812,-0.0564980015593972,0.012735203604743834
-0.08100573331630187,0.03321404183012877,-0.057243306471714266,0.008894216601957909
-0.0813735576895618,0.030203979508255575,-0.05769950781781339,0.005002415718766188
-0.08153687033482973,0.0271772735753375,-0.05786443236452076,0.0010850903366834766
-0.0814949473975579,0.024149182267873995,-0.057738374327113005,-0.0028328256125863217
-0.08124835807854507,0.021134891407174276,-0.05732395244186064,-0.006727001025944764
-0.08079892775687735,0.018149396334775792,-0.05662594688145396,-0.010573920910393164
-0.08014969072259771,0.015207392755602392,-0.05565112254955362,-0.01435106601321672
-0.07930483425612413,0.012323177065864188,-0.05440804448253992,-0.01803706022657712
-0.07826963569878011,0.009510556462246007,-0.05290689020587306,-0.02161178791052549
-0.07705039403406692,0.006782768895200449,-0.05115926299929172,-0.025056483762278405
-0.07565435735393448,0.004152412741761588,-0.04917800915934747,-0.028353798141762483
-0.07408964742817838,0.0016313859303438143,-0.04697704153589529,-0.031487840880048176
-0.07236518243591364,-0.0007691658521389521,-0.044571170879134564,-0.03444420658676099
-0.07049059876181081,-0.003038892305327636,-0.041975945864185855,-0.03720998436841737
-0.06847617261060779,-0.005168273478468435,-0.03920750205533207,-0.03977375470574817
-0.0663327420536082,-0.007148647018049846,-0.03628241951184341,-0.042125576043976015
-0.0640716299916773,-0.00897222813847688,-0.03321758818907514,-0.044256963454421455
-0.061704568399810554,-0.010632122696962423,-0.030030079701152675,-0.046160861556230455
-0.059243624106923354,-0.012122333663550705,-0.026737023308341674,-0.047831613777770114
-0.056701126256844224,-0.013437761145675173,-0.023355483046941364,-0.049264930030368595
-0.05408959548616819,-0.014574195936802465,-0.019902331526302663,-0.05045785503107745
-0.0514216747305725,-0.01552830628037839,-0.016394113715074668,-0.05140873995482983
-0.048710061415008304,-0.01629761711825198,-0.012846890380646741,-0.05211722102836604
-0.045967440562626694,-0.016880480427502623,-0.009276044504813837,-0.052584210479558885
-0.0756932709840836,0.0486875479324089,-0.048089192486812475,0.03085518405983752
-0.07722994821108561,0.04611557911576142,-0.05021439570004309,0.027715685224291183
-0.07859775215359552,0.04343802146960053,-0.052109181107660364,0.024395583472980185
-0.07978774339179198,0.04066735611026237,-0.05375673596024394,0.020916417460978543
-0.08079214925769279,0.03781688387920603,-0.05514281966881986,0.01730127476133724
-0.08160443601992105,0.034900587631729124,-0.056255875818047266,0.013574410767157935
-0.08221936117830493,0.03193299012392443,-0.05708708207042692,0.00976087351338498
-0.08263300641397728,0.028929010625870503,-0.05763034384055609,0.005886144204515223
-0.08284279220675214,0.025903823049491535,-0.05788223885783697,0.0019758011654868336
-0.0828474754884495,0.02287271798840558,-0.05784192041139921,-0.0019447871421634955
-0.08264713195093858,0.01985097065184952,-0.057510987254465185,-0.005850736355861044
-0.08224312477942947,0.016853716259824354,-0.05689332792596939,-0.009717885771502075
-0.08163806164692504,0.013895834070311941,-0.055994946727181326,-0.013523002797480817
-0.08083574179885085,0.01099184084581515,-0.054823777857323716,-0.017243953090633216
-0.0798410949926677,0.008155794244499198,-0.05338949335373533,-0.020859838097710005
-0.07866011395013038,0.00540120634606714,-0.05170330956518546,-0.02435110239706801
-0.07729978184299638,0.0027409672954966224,-0.04977779596958564,-0.02769961367186016
-0.07576799617806435,0.0001872788683515925,-0.04762668926808646,-0.03088871838231198
-0.07407349028399299,-0.002248402373232791,-0.045264714870654275,-0.033903276278713985
-0.07222575343802023,-0.004555412758546971,-0.0427074171497498,-0.03672967684755468
-0.07023495051135445,-0.006723920501371463,-0.039970999175527995,-0.039355840644061654
-0.06811184186127908,-0.008744956512718297,-0.03707217205050746,-0.04177120826920693
-0.06586770405845245,-0.010610437531349737,-0.0340280134123369,-0.04396671952602613
-0.06351425191029378,-0.012313182035298213,-0.030855834136128638,-0.04593478506610098
-0.0610635621250922,-0.013846919334081415,-0.027573051690061683,-0.047669252636979534
-0.05852799885488936,-0.015206292145503408,-0.024197067901428084,-0.049165369895386044
-0.055920141254604955,-0.01638685282375055,-0.02074514794675361,-0.050419745694721976
-0.0532527130945877,-0.017385053210352833,-0.017234295979624847,-0.05143031184629315
-0.05053851435447176,-0.01819822779493748,-0.013681120587218069,-0.05219628768144462
-0.047790354592367454,-0.018824569443213934,-0.010101679564623716,-0.05271815048107789
-0.04502098769789709,-0.019263096273634175,-0.006511287069477034,-0.05299761630595095
-0.07813764536505796,0.0446593436219775,-0.04963812348265324,0.028296104228694892
-0.0795376101818812,0.04201047612709253,-0.05159610550505818,0.02504968342481343
-0.08076340705681763,0.03926500265334587,-0.053314533475148126,0.02163496635138284
-0.08180676203237089,0.03643585506521633,-0.054777744930900735,0.01807434205681079
-0.08266060920498243,0.03353672276583654,-0.05597272710978563,0.014391611768273548
-0.08331915560363415,0.0305819113965671,-0.056889208863321515,0.01061160245375288
-0.08377792597514512,0.027586198181829634,-0.05751969085757633,0.006759789546195019
-0.08403378818483341,0.024564687014319245,-0.057859420442767845,0.002861938294947534
-0.08408496038884586,0.021532666012304615,-0.05790631870449685,-0.0010562289214466963
-0.0839310014704249,0.018505469871336,-0.05766086777497326,-0.004969334094632846
-0.08357278646038563,0.015498348905095468,-0.05712596656329356,-0.00885261063746239
-0.08301246879195304,0.012526346247695176,-0.05630676275283816,-0.012682134467643534
-0.08225343128460136,0.009604184290550736,-0.05521046831608989,-0.016435019073872844
-0.08130022772566793,0.006746161064302061,-0.05384616500073997,-0.02008957569124384
-0.08015851683753444,0.003966056958012379,-0.052224605334706416,-0.02362544060256647
-0.07883499029675228,0.0012770518987297716,-0.05035801374683229,-0.027023672204562477
-0.07733729632294505,-0.0013083471050455006,-0.048259891461138016,-0.030266820865744944
-0.07567396019125028,-0.0037783683234184216,-0.04594482793203205,-0.033338974792822045
-0.07385430285173247,-0.006122027962186008,-0.04342832076826451,-0.03622578515368856
-0.07188835867031178,-0.008329173595229361,-0.04072660535851174,-0.03891447361715816
-0.06978679314352779,-0.010390518898699326,-0.037856494756481764,-0.04139382529609022
-0.06756082128781424,-0.012297670229024308,-0.03483522979894747,-0.04365416985428114
